hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
19,3,0,1,1,22.96,26.515,43,15.0013,611
20,3,0,1,1,21.32,25,48,11.0014,409
21,3,0,1,1,20.5,24.24,59,11.0014,349
22,3,0,1,1,20.5,24.24,63,6.0032,229
23,3,0,1,1,19.68,23.485,67,6.0032,123
0,4,0,1,1,18.86,22.725,72,7.0015,45
1,4,0,1,1,18.04,21.97,77,6.0032,18
2,4,0,1,1,18.86,22.725,72,0,12
3,4,0,1,1,18.04,21.97,77,0,7
4,4,0,1,1,17.22,21.21,82,7.0015,10
5,4,0,1,1,18.04,21.97,77,0,36
6,4,0,1,1,18.04,21.97,77,7.0015,155
7,4,0,1,1,18.04,21.97,77,11.0014,483
8,4,0,1,2,18.86,22.725,77,7.0015,784
9,4,0,1,2,21.32,25,63,0,340
10,4,0,1,1,22.14,25.76,56,0,179
11,4,0,1,1,23.78,27.275,46,0,272
12,4,0,1,2,24.6,31.06,43,11.0014,323
13,4,0,1,2,24.6,31.06,43,11.0014,305
14,4,0,1,2,24.6,31.06,43,7.0015,244
15,4,0,1,2,25.42,31.06,43,8.9981,329
16,4,0,1,2,25.42,31.06,46,16.9979,459
17,4,0,1,3,22.96,26.515,60,16.9979,856
18,4,0,1,3,22.96,26.515,64,7.0015,613
19,4,0,1,2,22.14,25.76,68,7.0015,516
20,4,0,1,3,22.14,25.76,68,0,262
21,4,0,1,2,22.14,25.76,73,8.9981,218
22,4,0,1,3,22.14,25.76,77,6.0032,207
23,4,0,1,3,22.14,25.76,77,0,105
0,4,0,1,2,22.96,26.515,73,0,31
1,4,0,1,2,22.14,25.76,77,7.0015,11
2,4,0,1,2,22.14,25.76,77,7.0015,2
3,4,0,1,2,22.14,25.76,88,12.998,5
4,4,0,1,2,22.96,26.515,83,6.0032,10
5,4,0,1,2,22.96,26.515,83,8.9981,43
6,4,0,1,3,23.78,27.275,83,7.0015,179
7,4,0,1,3,23.78,27.275,83,7.0015,260
8,4,0,1,3,24.6,27.275,88,0,134
9,4,0,1,3,23.78,27.275,88,8.9981,86
10,4,0,1,3,23.78,27.275,88,8.9981,45
11,4,0,1,3,23.78,27.275,94,8.9981,99
12,4,0,1,2,24.6,27.275,88,12.998,104
13,4,0,1,2,24.6,27.275,88,8.9981,154
14,4,0,1,3,24.6,27.275,88,8.9981,163
15,4,0,1,3,25.42,28.79,83,8.9981,209
16,4,0,1,3,25.42,28.03,88,8.9981,374
17,4,0,1,3,25.42,28.03,88,7.0015,715
18,4,0,1,3,25.42,27.275,94,6.0032,687
19,4,0,1,3,25.42,27.275,94,0,395
20,4,0,1,3,25.42,27.275,94,8.9981,306
21,4,0,1,3,25.42,27.275,94,7.0015,289
22,4,0,1,2,25.42,27.275,94,7.0015,240
23,4,0,1,2,25.42,27.275,94,0,98
0,4,0,1,3,25.42,27.275,94,0,52
1,4,0,1,2,25.42,27.275,94,0,19
2,4,0,1,2,25.42,27.275,94,0,9
3,4,0,1,2,24.6,25.76,94,0,7
4,4,0,1,2,24.6,25,100,0,11
5,4,0,1,2,25.42,27.275,94,7.0015,34
6,4,0,1,2,24.6,25.76,94,8.9981,177
7,4,0,1,2,24.6,25.76,94,12.998,515
8,4,0,1,2,25.42,28.03,88,7.0015,809
9,4,0,1,2,25.42,28.79,83,12.998,362
10,4,0,1,1,27.06,30.305,78,11.0014,175
11,4,0,1,1,27.06,30.305,78,11.0014,230
12,4,0,1,2,28.7,32.575,70,7.0015,358
13,4,0,1,2,28.7,33.335,74,7.0015,279
14,4,0,1,2,29.52,34.09,70,11.0014,251
15,4,0,1,2,29.52,34.09,62,11.0014,319
16,4,0,1,2,29.52,33.335,58,0,478
17,4,0,1,1,28.7,32.575,65,0,917
18,4,0,1,1,28.7,32.575,65,0,810
19,4,0,1,1,28.7,32.575,65,0,593
20,4,0,1,1,28.7,32.575,65,0,497
21,4,0,1,2,27.06,31.06,74,0,209
22,4,0,1,1,27.06,31.06,74,0,241
23,4,0,1,2,27.06,30.305,78,0,220
0,4,0,1,3,26.24,28.79,89,0,76
1,4,0,1,2,25.42,27.275,94,0,25
2,4,0,1,1,26.24,28.79,89,0,13
3,4,0,1,2,25.42,28.03,88,0,11
4,4,0,1,2,26.24,28.79,89,0,10
5,4,0,1,3,26.24,28.79,89,7.0015,39
6,4,0,1,3,25.42,27.275,94,6.0032,133
7,4,0,1,2,26.24,28.79,89,6.0032,391
8,4,0,1,1,26.24,28.79,89,0,738
9,4,0,1,2,26.24,28.79,89,12.998,359
10,4,0,1,2,27.06,30.305,83,8.9981,177
11,4,0,1,2,28.7,32.575,70,7.0015,214
12,4,0,1,2,29.52,33.335,54,12.998,288
13,4,0,1,2,29.52,33.335,58,22.0028,294
14,4,0,1,1,28.7,32.575,61,16.9979,267
15,4,0,1,1,29.52,33.335,54,19.0012,325
16,4,0,1,1,28.7,32.575,54,19.0012,497
17,4,0,1,1,28.7,32.575,51,15.0013,901
18,4,0,1,1,27.06,31.06,57,7.0015,887
19,4,0,1,1,27.06,31.06,57,7.0015,534
20,4,0,1,1,26.24,30.305,65,7.0015,441
21,4,0,1,1,25.42,30.305,69,0,321
22,4,0,1,1,26.24,31.06,47,8.9981,232
23,4,0,1,1,24.6,31.06,56,6.0032,155
0,4,0,1,1,22.96,26.515,73,0,102
1,4,0,1,1,22.14,25.76,68,7.0015,46
2,4,0,1,1,22.14,25.76,73,6.0032,11
3,4,0,1,1,22.14,25.76,73,0,16
4,4,0,1,1,22.14,25.76,77,0,11
5,4,0,1,1,21.32,25,77,0,41
6,4,0,1,1,21.32,25,83,0,137
7,4,0,1,1,21.32,25,83,7.0015,428
8,4,0,1,1,23.78,27.275,64,0,785
9,4,0,1,1,24.6,30.305,60,6.0032,384
10,4,0,1,1,27.06,31.06,54,0,260
11,4,0,1,1,28.7,32.575,48,12.998,304
12,4,0,1,1,29.52,32.575,42,11.0014,468
13,4,0,1,1,28.7,32.575,48,0,424
14,4,0,1,1,30.34,32.575,37,15.0013,400
15,4,0,1,1,29.52,32.575,39,16.9979,470
16,4,0,1,1,29.52,32.575,37,0,634
17,4,0,1,1,28.7,31.82,42,11.0014,900
18,4,0,1,1,26.24,31.06,57,8.9981,761
19,4,0,1,1,25.42,29.545,73,11.0014,500
20,4,0,1,1,24.6,28.79,78,8.9981,372
21,4,0,1,1,24.6,29.545,69,15.0013,267
22,4,0,1,1,24.6,29.545,73,19.0012,264
23,4,0,1,1,23.78,27.275,78,15.0013,171
0,4,0,0,1,22.96,26.515,83,11.0014,191
1,4,0,0,1,22.96,26.515,83,16.9979,141
2,4,0,0,1,22.96,26.515,78,12.998,75
3,4,0,0,1,22.14,25.76,77,15.0013,56
4,4,0,0,1,22.14,25.76,83,16.9979,11
5,4,0,0,1,22.14,25.76,83,12.998,10
6,4,0,0,1,22.14,25.76,88,16.9979,30
7,4,0,0,1,22.14,25.76,83,19.9995,84
8,4,0,0,1,22.96,26.515,83,12.998,206
9,4,0,0,1,24.6,29.545,73,12.998,395
10,4,0,0,1,25.42,30.305,69,19.0012,539
11,4,0,0,1,26.24,30.305,65,16.9979,647
12,4,0,0,1,28.7,32.575,54,7.0015,743
13,4,0,0,2,26.24,31.06,57,35.0008,710
14,4,0,0,2,24.6,31.06,56,27.9993,576
15,4,0,0,1,24.6,31.06,46,27.9993,620
16,4,0,0,1,24.6,31.06,43,35.0008,659
17,4,0,0,1,22.14,25.76,49,26.0027,610
18,4,0,0,1,21.32,25,48,27.9993,495
19,4,0,0,1,19.68,23.485,55,15.0013,341
20,4,0,0,1,19.68,23.485,55,16.9979,247
21,4,0,0,1,18.86,22.725,59,8.9981,215
22,4,0,0,1,18.04,21.97,62,8.9981,185
23,4,0,0,1,18.04,21.97,62,8.9981,179
0,4,0,0,1,18.04,21.97,62,11.0014,127
1,4,0,0,1,18.04,21.97,54,15.0013,109
2,4,0,0,1,17.22,21.21,62,8.9981,74
3,4,0,0,2,18.04,21.97,62,8.9981,22
4,4,0,0,2,18.04,21.97,54,16.9979,11
5,4,0,0,2,18.04,21.97,54,8.9981,10
6,4,0,0,2,18.04,21.97,54,12.998,23
7,4,0,0,3,17.22,21.21,58,11.0014,35
8,4,0,0,3,17.22,21.21,67,8.9981,62
9,4,0,0,3,16.4,20.455,71,8.9981,86
10,4,0,0,2,17.22,21.21,67,12.998,185
11,4,0,0,2,17.22,21.21,71,7.0015,336
12,4,0,0,2,17.22,21.21,71,0,392
13,4,0,0,2,18.04,21.97,72,6.0032,320
14,4,0,0,2,18.04,21.97,67,0,314
15,4,0,0,3,17.22,21.21,77,8.9981,306
16,4,0,0,3,16.4,20.455,82,11.0014,333
17,4,0,0,3,16.4,20.455,82,15.0013,157
18,4,0,0,3,16.4,20.455,82,12.998,106
19,4,0,0,2,16.4,20.455,82,7.0015,114
20,4,0,0,1,16.4,20.455,82,8.9981,116
21,4,0,0,1,15.58,19.695,87,7.0015,113
22,4,0,0,1,15.58,19.695,87,8.9981,79
23,4,0,0,1,14.76,17.425,93,8.9981,80
0,4,1,0,1,15.58,19.695,76,19.0012,51
1,4,1,0,1,13.94,16.665,87,11.0014,37
2,4,1,0,1,13.94,16.665,81,12.998,15
3,4,1,0,1,13.94,17.425,81,7.0015,10
4,4,1,0,1,13.12,16.665,87,8.9981,7
5,4,1,0,1,13.94,15.91,76,15.0013,19
6,4,1,0,1,13.94,17.425,76,7.0015,59
7,4,1,0,2,13.94,16.665,76,11.0014,154
8,4,1,0,2,14.76,17.425,71,15.0013,397
9,4,1,0,2,15.58,19.695,66,11.0014,332
10,4,1,0,2,15.58,19.695,68,8.9981,298
11,4,1,0,2,16.4,20.455,62,6.0032,308
12,4,1,0,2,17.22,21.21,63,11.0014,341
13,4,1,0,2,17.22,21.21,62,12.998,405
14,4,1,0,2,17.22,21.21,58,7.0015,420
15,4,1,0,3,17.22,21.21,58,12.998,370
16,4,1,0,3,17.22,21.21,58,12.998,377
17,4,1,0,2,17.22,21.21,66,16.9979,497
18,4,1,0,2,17.22,21.21,66,19.0012,456
19,4,1,0,2,16.4,20.455,71,16.9979,371
20,4,1,0,3,16.4,20.455,71,15.0013,227
21,4,1,0,2,16.4,20.455,76,15.0013,151
22,4,1,0,3,16.4,20.455,76,16.9979,107
23,4,1,0,2,16.4,20.455,71,15.0013,69
0,4,0,1,2,15.58,19.695,82,15.0013,31
1,4,0,1,3,14.76,17.425,87,15.0013,13
2,4,0,1,3,14.76,16.665,87,16.9979,7
3,4,0,1,3,14.76,16.665,87,19.0012,3
4,4,0,1,3,14.76,17.425,87,11.0014,7
5,4,0,1,2,15.58,19.695,82,12.998,19
6,4,0,1,2,15.58,19.695,82,16.9979,143
7,4,0,1,1,15.58,19.695,83,16.9979,362
8,4,0,1,2,17.22,21.21,80,12.998,713
9,4,0,1,2,17.22,21.21,77,15.0013,382
10,4,0,1,2,18.04,21.97,75,15.0013,164
11,4,0,1,2,19.68,23.485,69,12.998,193
12,4,0,1,2,19.68,23.485,69,12.998,260
13,4,0,1,2,20.5,24.24,67,8.9981,238
14,4,0,1,2,22.14,25.76,64,12.998,244
15,4,0,1,2,21.32,25,63,11.0014,254
16,4,0,1,2,20.5,24.24,72,11.0014,424
17,4,0,1,2,21.32,25,68,11.0014,806
18,4,0,1,2,20.5,24.24,72,15.0013,784
19,4,0,1,2,20.5,24.24,72,11.0014,514
20,4,0,1,2,20.5,24.24,72,11.0014,360
21,4,0,1,2,19.68,23.485,77,8.9981,225
22,4,0,1,2,19.68,23.485,77,6.0032,162
23,4,0,1,2,19.68,23.485,77,6.0032,84
0,4,0,1,2,18.86,22.725,88,6.0032,33
1,4,0,1,2,18.86,22.725,88,0,8
2,4,0,1,2,18.86,22.725,88,0,8
3,4,0,1,2,18.86,22.725,88,0,6
4,4,0,1,2,18.86,22.725,88,7.0015,6
5,4,0,1,2,18.86,22.725,88,6.0032,40
6,4,0,1,2,18.86,22.725,88,6.0032,175
7,4,0,1,1,18.86,22.725,82,7.0015,507
8,4,0,1,1,20.5,24.24,77,11.0014,839
9,4,0,1,1,22.14,25.76,60,19.0012,366
10,4,0,1,1,22.96,26.515,52,19.9995,217
11,4,0,1,1,22.14,25.76,52,12.998,291
12,4,0,1,1,22.14,25.76,56,15.0013,390
13,4,0,1,1,22.96,26.515,49,0,297
14,4,0,1,1,24.6,31.06,40,11.0014,271
15,4,0,1,1,24.6,31.06,40,11.0014,319
16,4,0,1,1,24.6,31.06,40,15.0013,566
17,4,0,1,1,23.78,27.275,43,15.0013,948
18,4,0,1,2,22.96,26.515,49,11.0014,844
19,4,0,1,2,22.96,26.515,46,39.0007,566
20,4,0,1,1,21.32,25,48,32.9975,392
21,4,0,1,1,20.5,24.24,51,23.9994,269
22,4,0,1,1,18.86,22.725,55,19.9995,197
23,4,0,1,1,18.04,21.97,58,12.998,136
0,4,0,1,1,18.04,21.97,51,8.9981,42
1,4,0,1,1,18.04,21.97,47,12.998,11
2,4,0,1,1,17.22,21.21,50,8.9981,11
3,4,0,1,1,17.22,21.21,47,19.9995,3
4,4,0,1,1,16.4,20.455,50,16.9979,10
5,4,0,1,1,14.76,17.425,50,11.0014,42
6,4,0,1,1,14.76,17.425,50,11.0014,159
7,4,0,1,1,14.76,16.665,50,16.9979,478
8,4,0,1,1,15.58,19.695,46,26.0027,798
9,4,0,1,1,16.4,20.455,43,26.0027,355
10,4,0,1,1,18.04,21.97,41,23.9994,204
11,4,0,1,1,18.86,22.725,36,0,251
12,4,0,1,1,18.86,22.725,36,0,326
13,4,0,1,1,20.5,24.24,31,7.0015,291
14,4,0,1,1,21.32,25,32,6.0032,348
15,4,0,1,1,21.32,25,34,11.0014,460
16,4,0,1,1,20.5,24.24,36,8.9981,481
17,4,0,1,1,20.5,24.24,39,19.0012,827
18,4,0,1,1,18.86,22.725,44,11.0014,692
19,4,0,1,1,18.04,21.97,51,8.9981,743
20,4,0,1,1,17.22,21.21,62,11.0014,415
21,4,0,1,1,17.22,21.21,62,8.9981,260
22,4,0,1,1,16.4,20.455,66,11.0014,177
23,4,0,1,1,17.22,21.21,58,6.0032,186
0,4,0,1,1,16.4,20.455,66,7.0015,68
1,4,0,1,1,16.4,20.455,66,6.0032,37
2,4,0,1,1,16.4,20.455,66,6.0032,16
3,4,0,1,1,14.76,18.18,76,6.0032,6
4,4,0,1,1,14.76,18.18,76,7.0015,8
5,4,0,1,1,14.76,18.18,81,6.0032,35
6,4,0,1,1,13.94,17.425,81,6.0032,143
7,4,0,1,1,14.76,18.18,81,6.0032,392
8,4,0,1,1,17.22,21.21,71,6.0032,745
9,4,0,1,1,20.5,24.24,39,19.9995,400
10,4,0,1,1,21.32,25,36,19.9995,275
11,4,0,1,1,22.14,25.76,37,23.9994,313
12,4,0,1,1,22.14,25.76,39,31.0009,387
13,4,0,1,1,22.96,26.515,37,26.0027,381
14,4,0,1,1,22.96,26.515,37,31.0009,371
15,4,0,1,1,21.32,25,42,30.0026,455
16,4,0,1,1,18.86,22.725,41,23.9994,520
17,4,0,1,1,18.86,22.725,38,26.0027,837
18,4,0,1,1,18.04,21.97,38,19.9995,642
19,4,0,1,1,17.22,21.21,41,15.0013,493
20,4,0,1,1,17.22,21.21,47,8.9981,308
21,4,0,1,1,16.4,20.455,54,12.998,190
22,4,0,1,1,16.4,20.455,47,19.9995,160
23,4,0,1,1,14.76,17.425,57,12.998,100
0,4,0,0,1,14.76,18.18,57,6.0032,249
1,4,0,0,1,13.94,16.665,53,8.9981,146
2,4,0,0,1,13.94,16.665,53,12.998,67
3,4,0,0,1,13.12,15.15,66,15.0013,15
4,4,0,0,1,12.3,15.15,65,11.0014,11
5,4,0,0,1,12.3,14.395,61,12.998,11
6,4,0,0,1,12.3,14.395,61,12.998,28
7,4,0,0,1,12.3,15.15,61,11.0014,70
8,4,0,0,1,13.94,17.425,53,7.0015,174
9,4,0,0,1,14.76,18.18,50,6.0032,266
10,4,0,0,1,16.4,20.455,43,0,347
11,4,0,0,1,17.22,21.21,35,8.9981,527
12,4,0,0,1,18.04,21.97,35,0,573
13,4,0,0,1,18.86,22.725,36,12.998,670
14,4,0,0,1,19.68,23.485,33,12.998,597
15,4,0,0,1,20.5,24.24,36,12.998,615
16,4,0,0,1,20.5,24.24,31,12.998,637
17,4,0,0,1,18.86,22.725,38,11.0014,528
18,4,0,0,1,18.86,22.725,44,8.9981,473
19,4,0,0,1,18.04,21.97,44,11.0014,332
20,4,0,0,1,16.4,20.455,54,6.0032,255
21,4,0,0,1,16.4,20.455,58,12.998,204
22,4,0,0,1,16.4,20.455,62,0,189
23,4,0,0,1,17.22,21.21,58,19.9995,125
0,4,0,0,1,16.4,20.455,71,16.9979,111
1,4,0,0,1,17.22,21.21,77,19.0012,112
2,4,0,0,1,16.4,20.455,76,6.0032,66
3,4,0,0,1,17.22,21.21,77,19.9995,28
4,4,0,0,1,17.22,21.21,77,19.0012,12
5,4,0,0,1,16.4,20.455,82,12.998,11
6,4,0,0,1,16.4,20.455,82,11.0014,24
7,4,0,0,1,17.22,21.21,82,15.0013,51
8,4,0,0,1,18.04,21.97,77,12.998,132
9,4,0,0,2,19.68,23.485,67,19.0012,223
10,4,0,0,1,22.14,25.76,56,12.998,428
11,4,0,0,1,22.96,26.515,52,19.9995,494
12,4,0,0,1,25.42,31.06,46,22.0028,562
13,4,0,0,1,26.24,31.06,41,30.0026,619
14,4,0,0,1,27.06,31.06,39,27.9993,617
15,4,0,0,1,27.06,31.06,39,27.9993,568
16,4,0,0,1,26.24,31.06,41,19.9995,581
17,4,0,0,1,26.24,31.06,44,12.998,539
18,4,0,0,1,23.78,27.275,60,16.9979,453
19,4,0,0,1,22.96,26.515,64,15.0013,336
20,4,0,0,1,22.14,25.76,73,15.0013,246
21,4,0,0,1,22.96,26.515,73,30.0026,196
22,4,0,0,1,22.96,26.515,73,26.0027,125
23,4,0,0,2,22.96,26.515,68,19.0012,105
0,4,0,1,2,22.96,26.515,73,16.9979,48
1,4,0,1,2,23.78,27.275,64,26.0027,29
2,4,0,1,2,23.78,27.275,64,23.9994,6
3,4,0,1,2,22.96,26.515,73,16.9979,4
4,4,0,1,2,22.96,26.515,68,15.0013,10
5,4,0,1,2,22.96,26.515,73,19.0012,40
6,4,0,1,2,22.96,26.515,73,19.9995,147
7,4,0,1,2,23.78,27.275,68,22.0028,476
8,4,0,1,2,24.6,30.305,64,26.0027,737
9,4,0,1,3,24.6,29.545,69,26.0027,359
10,4,0,1,2,24.6,29.545,73,26.0027,168
11,4,0,1,2,24.6,29.545,73,26.0027,263
12,4,0,1,3,24.6,28.79,78,22.0028,284
13,4,0,1,2,22.96,26.515,88,15.0013,146
14,4,0,1,2,24.6,28.79,78,19.0012,185
15,4,0,1,1,24.6,28.79,78,22.0028,260
16,4,0,1,1,22.96,26.515,64,19.9995,447
17,4,0,1,1,22.96,26.515,64,16.9979,766
18,4,0,1,3,22.14,25.76,77,8.9981,592
19,4,0,1,3,21.32,25,83,6.0032,239
20,4,0,1,2,21.32,25,72,26.0027,256
21,4,0,1,1,21.32,25,59,22.0028,206
22,4,0,1,1,20.5,24.24,59,19.0012,126
23,4,0,1,1,18.86,22.725,63,15.0013,81
0,4,0,1,1,18.86,22.725,63,26.0027,48
1,4,0,1,1,18.04,21.97,67,12.998,13
2,4,0,1,1,18.04,21.97,67,8.9981,3
3,4,0,1,1,17.22,21.21,67,7.0015,2
4,4,0,1,1,17.22,21.21,67,11.0014,7
5,4,0,1,1,17.22,21.21,67,16.9979,52
6,4,0,1,1,17.22,21.21,67,11.0014,172
7,4,0,1,1,17.22,21.21,67,6.0032,525
8,4,0,1,1,18.04,21.97,62,0,835
9,4,0,1,1,19.68,23.485,55,16.9979,355
10,4,0,1,1,20.5,24.24,48,19.0012,222
11,4,0,1,1,20.5,24.24,45,27.9993,228
12,4,0,1,2,21.32,25,45,22.0028,325
13,4,0,1,1,21.32,25,45,19.0012,328
14,4,0,1,1,22.14,25.76,39,16.9979,308
15,4,0,1,1,22.14,25.76,41,22.0028,346
16,4,0,1,1,22.14,25.76,39,19.0012,446
17,4,0,1,1,21.32,25,39,12.998,943
18,4,0,1,1,20.5,24.24,42,11.0014,838
19,4,0,1,1,19.68,23.485,48,0,531
20,4,0,1,1,18.86,22.725,55,0,432
21,4,0,1,1,18.86,22.725,63,0,195
22,4,0,1,1,16.4,20.455,71,6.0032,181
23,4,0,1,1,16.4,20.455,71,0,199
0,4,0,1,1,15.58,19.695,76,0,49
1,4,0,1,1,15.58,19.695,76,0,17
2,4,0,1,1,15.58,19.695,76,0,16
3,4,0,1,1,14.76,18.94,87,0,7
4,4,0,1,1,14.76,18.18,81,6.0032,4
5,4,0,1,2,14.76,18.94,81,0,41
6,4,0,1,1,15.58,19.695,82,0,178
7,4,0,1,1,14.76,18.18,81,7.0015,464
8,4,0,1,2,16.4,20.455,76,0,817
9,4,0,1,2,17.22,21.21,77,0,382
10,4,0,1,2,18.86,22.725,67,0,228
11,4,0,1,2,20.5,24.24,51,6.0032,234
12,4,0,1,2,21.32,25,48,11.0014,332
13,4,0,1,2,22.14,25.76,49,8.9981,310
14,4,0,1,2,22.96,26.515,43,11.0014,270
15,4,0,1,2,23.78,27.275,43,15.0013,301
16,4,0,1,1,22.96,26.515,52,12.998,466
17,4,0,1,1,22.14,25.76,56,7.0015,888
18,4,0,1,1,21.32,25,59,11.0014,884
19,4,0,1,1,20.5,24.24,72,12.998,516
20,4,0,1,1,20.5,24.24,72,8.9981,414
21,4,0,1,1,18.86,22.725,82,12.998,329
22,4,0,1,1,18.86,22.725,88,16.9979,215
23,4,0,1,1,18.86,22.725,88,15.0013,99
0,4,0,1,1,18.86,22.725,88,12.998,57
1,4,0,1,1,18.86,22.725,82,15.0013,14
2,4,0,1,1,18.86,22.725,82,12.998,14
3,4,0,1,1,18.04,21.97,88,15.0013,5
4,4,0,1,1,18.04,21.97,88,15.0013,5
5,4,0,1,1,18.04,21.97,82,15.0013,42
6,4,0,1,1,18.04,21.97,88,19.9995,153
7,4,0,1,1,18.04,21.97,88,16.9979,508
8,4,0,1,1,18.86,22.725,82,16.9979,834
9,4,0,1,2,20.5,24.24,77,11.0014,387
10,4,0,1,2,21.32,25,68,15.0013,218
11,4,0,1,2,22.96,26.515,56,15.0013,268
12,4,0,1,2,24.6,31.06,53,16.9979,377
13,4,0,1,1,25.42,31.06,53,23.9994,332
14,4,0,1,2,25.42,31.06,50,19.9995,285
15,4,0,1,2,24.6,30.305,60,12.998,353
16,4,0,1,1,24.6,31.06,56,19.0012,450
17,4,0,1,2,23.78,27.275,64,22.0028,890
18,4,0,1,2,22.96,26.515,64,22.0028,788
19,4,0,1,2,22.96,26.515,68,19.9995,513
20,4,0,1,2,22.96,26.515,68,16.9979,387
21,4,0,1,2,22.14,25.76,77,12.998,283
22,4,0,1,2,22.14,25.76,83,12.998,229
23,4,0,1,2,22.14,25.76,83,0,117
0,4,0,1,2,22.96,26.515,83,7.0015,56
1,4,0,1,3,22.14,25.76,88,0,16
2,4,0,1,2,22.14,25.76,88,0,10
3,4,0,1,2,22.96,26.515,83,0,5
4,4,0,1,2,22.96,26.515,83,0,6
5,4,0,1,2,22.14,25.76,88,0,36
6,4,0,1,3,22.14,25.76,94,11.0014,131
7,4,0,1,3,22.14,25.76,94,0,154
8,4,0,1,2,22.14,25.76,94,7.0015,467
9,4,0,1,2,22.14,25.76,94,7.0015,389
10,4,0,1,2,23.78,27.275,88,12.998,224
11,4,0,1,1,24.6,28.03,83,12.998,252
12,4,0,1,1,26.24,30.305,69,15.0013,332
13,4,0,1,1,25.42,29.545,73,15.0013,375
14,4,0,1,1,27.06,31.06,61,16.9979,365
15,4,0,1,1,26.24,30.305,65,19.9995,395
16,4,0,1,3,25.42,30.305,69,23.9994,565
17,4,0,1,3,25.42,30.305,69,23.9994,425
18,4,0,1,1,22.96,26.515,83,7.0015,233
19,4,0,1,1,22.14,25.76,88,11.0014,232
20,4,0,1,1,21.32,25,77,12.998,229
21,4,0,1,1,20.5,24.24,77,0,206
22,4,0,1,1,20.5,24.24,77,6.0032,190
23,4,0,1,1,18.86,22.725,88,7.0015,131
0,4,0,1,1,14.76,18.18,57,6.0032,60
1,4,0,1,1,12.3,15.91,75,7.0015,30
2,4,0,1,1,13.12,16.665,66,8.9981,20
3,4,0,1,1,13.94,16.665,61,8.9981,15
4,4,0,1,2,13.94,17.425,66,7.0015,10
5,4,0,1,1,13.94,16.665,66,8.9981,40
6,4,0,1,1,13.94,16.665,61,11.0014,148
7,4,0,1,2,14.76,17.425,57,11.0014,420
8,4,0,1,2,14.76,18.94,56,7.0015,680
9,4,0,1,3,14.76,18.18,57,7.0015,331
10,4,0,1,3,14.76,17.425,62,12.998,146
11,4,0,1,3,14.76,17.425,62,12.998,170
12,4,0,1,3,15.58,19.695,62,11.0014,221
13,4,0,1,2,16.4,20.455,58,11.0014,248
14,4,0,1,2,16.4,20.455,50,15.0013,185
15,4,0,1,2,16.4,20.455,54,11.0014,214
16,4,0,1,2,16.4,20.455,54,11.0014,344
17,4,0,1,3,16.4,20.455,50,15.0013,689
18,4,0,1,2,16.4,20.455,50,11.0014,678
19,4,0,1,2,16.4,20.455,50,11.0014,452
20,4,0,1,2,15.58,19.695,54,16.9979,296
21,4,0,1,2,15.58,19.695,54,8.9981,267
22,4,0,1,1,14.76,17.425,57,11.0014,202
23,4,0,1,1,13.94,16.665,57,11.0014,120
0,4,0,1,1,13.94,16.665,57,11.0014,50
1,4,0,1,1,13.12,15.91,66,11.0014,24
2,4,0,1,1,13.12,15.91,66,11.0014,10
3,4,0,1,1,12.3,15.15,70,11.0014,3
4,4,0,1,1,12.3,15.91,70,7.0015,7
5,4,0,1,2,13.12,15.91,66,11.0014,26
6,4,0,1,1,12.3,15.15,70,11.0014,122
7,4,0,1,2,12.3,15.15,70,8.9981,357
8,4,0,1,1,13.12,16.665,57,7.0015,687
9,4,0,1,1,13.94,17.425,53,7.0015,382
10,4,0,1,1,15.58,19.695,46,19.9995,204
11,4,0,1,1,17.22,21.21,41,27.9993,221
12,4,0,1,1,17.22,21.21,41,23.9994,292
13,4,0,1,1,16.4,20.455,43,23.9994,294
14,4,0,1,2,16.4,20.455,40,32.9975,262
15,4,0,1,2,16.4,20.455,40,27.9993,306
16,4,0,1,1,15.58,19.695,40,22.0028,421
17,4,0,1,1,15.58,19.695,40,22.0028,638
18,4,0,1,2,15.58,19.695,43,22.0028,522
19,4,0,1,2,15.58,19.695,43,19.9995,374
20,4,0,1,2,14.76,16.665,46,27.9993,221
21,4,0,1,2,14.76,16.665,46,23.9994,156
22,4,0,1,1,14.76,16.665,46,16.9979,149
23,4,0,1,1,13.94,15.15,53,19.9995,119
0,4,0,0,1,13.94,16.665,53,11.0014,108
1,4,0,0,2,13.94,15.15,49,22.0028,89
2,4,0,0,2,13.94,15.91,49,16.9979,46
3,4,0,0,2,13.94,15.91,49,16.9979,28
4,4,0,0,2,13.12,15.15,49,19.9995,16
5,4,0,0,2,13.12,15.15,49,16.9979,9
6,4,0,0,2,13.12,15.91,49,12.998,21
7,4,0,0,2,13.12,15.15,49,16.9979,59
8,4,0,0,2,13.94,15.15,46,19.9995,142
9,4,0,0,2,13.94,15.15,49,19.9995,219
10,4,0,0,1,14.76,16.665,46,26.0027,328
11,4,0,0,2,14.76,16.665,46,26.0027,340
12,4,0,0,2,14.76,15.91,46,31.0009,394
13,4,0,0,2,14.76,16.665,46,23.9994,449
14,4,0,0,2,14.76,16.665,50,22.0028,455
15,4,0,0,2,14.76,15.91,46,30.0026,448
16,4,0,0,2,14.76,16.665,46,22.0028,400
17,4,0,0,2,14.76,16.665,46,19.9995,410
18,4,0,0,2,14.76,16.665,46,19.0012,297
19,4,0,0,1,14.76,17.425,50,11.0014,239
